date,open,high,low,close,volume,adj_close,ticker,daily_return,log_return,return_5d_forward,return_10d_forward,rolling_volatility_20d,volume_ma_20d,volume_std_20d,volume_zscore,high_5d_forward,low_5d_forward,drawdown_5d_forward,artificial intelligence,ChatGPT,Claude AI,generative AI,machine learning,ai_trend_score,ai_trend_4w_mean,ai_trend_4w_change,ai_trend_spike,ai_trend_bucket,form_type,accession,filed_date,period_of_report,file_path,word_count,artificial_intelligence_count,artificial_intelligence_density,generative_ai_count,generative_ai_density,machine_learning_count,machine_learning_density,large_language_model_count,large_language_model_density,llm_count,llm_density,data_center_count,data_center_density,accelerated_computing_count,accelerated_computing_density,automation_count,automation_density,gpu_count,gpu_density,cloud_computing_count,cloud_computing_density,sec_ai_total_count,sec_ai_density,sec_ai_density_yoy_change,sec_ai_count_yoy_change,sec_signal_date,volume_bucket,recent_return_bucket,rl_state
2024-02-20,140.94000244140625,143.32899475097656,140.8000030517578,142.1999969482422,18625600,141.0420379638672,GOOG,0.003103854814166418,0.0030990478010912755,-0.014767868423308905,-0.05921236532803875,0.02045490849394367,23248830.0,7720182.574613674,-0.5988498271015762,146.1999969482422,138.5,-0.026019669674036017,1,47,0,1,2,10.2,10.2,0.0,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-02-21,142.63999938964844,143.97999572753906,141.91000366210938,143.83999633789062,16440800,142.668701171875,GOOG,0.011533047994687129,0.01146704935559142,-0.04456343037615085,-0.07842046069578124,0.020590160575139585,23365190.0,7591717.138323581,-0.9120979975722671,146.1999969482422,136.63999938964844,-0.050055597410673336,1,47,0,1,2,10.2,10.2,0.0,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,high,high|low|high
2024-02-22,146.1199951171875,146.1999969482422,144.00999450683594,145.32000732421875,23024700,144.13665771484375,GOOG,0.0102892868743647,0.01023671248991814,-0.03812282043560422,-0.0693641709538696,0.020560660910429688,23554175.0,7530551.3681462705,-0.07031025672829799,145.9550018310547,136.63999938964844,-0.05973030207192753,1,47,0,1,2,10.2,10.2,0.0,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,medium,high,high|medium|high
2024-02-23,144.97000122070312,145.9550018310547,144.7899932861328,145.2899932861328,14519400,144.1068878173828,GOOG,-0.00020653754867339114,-0.0002065588804901618,-0.04962483163502407,-0.06194507822899742,0.019818856091075365,23205390.0,7788078.690767008,-1.115293045292094,143.83999633789062,136.63999938964844,-0.059536060955341585,1,47,0,1,2,10.2,10.2,0.0,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-02-26,143.4499969482422,143.83999633789062,138.74000549316406,138.75,33513000,137.6201629638672,GOOG,-0.04501337730295718,-0.04605794624659039,-0.03279281478744367,0.001369386965090147,0.021937215009369102,23906315.0,8062516.997568387,1.1915243097034496,140.49000549316406,132.86000061035156,-0.04245044605152026,2,49,0,1,2,10.8,10.45,0.3500000000000014,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,low,high|high|low
2024-02-27,139.41000366210938,140.49000549316406,138.5,140.10000610351562,22364000,138.95913696289062,GOOG,0.00972977371903161,0.009682744281838575,-0.045110685573768516,-0.003426202465497852,0.02202826001564823,23979050.0,8040588.664722462,-0.20086215914587477,140.0,131.5500030517578,-0.06102785638310737,2,49,0,1,2,10.8,10.45,0.3500000000000014,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,medium,high,high|medium|high
2024-02-28,139.10000610351562,139.27999877929688,136.63999938964844,137.42999267578125,30628700,136.31089782714844,GOOG,-0.019057910859486937,-0.01924185363580041,-0.03543618843578478,0.024303367348343707,0.02221325635465545,24181540.0,8159620.85202752,0.7901298500160086,140.0,131.5500030517578,-0.04278534481112317,2,49,0,1,2,10.8,10.45,0.3500000000000014,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,low,high|high|low
2024-02-29,138.35000610351562,139.9499969482422,137.57000732421875,139.77999877929688,35485000,138.64173889160156,GOOG,0.01709965967224969,0.016955106043369576,-0.032479563068970596,0.032622675621808206,0.01586614918483066,23760360.0,7255024.742995291,1.6160716765742407,140.0,131.5500030517578,-0.058878207178508224,2,49,0,1,2,10.8,10.45,0.3500000000000014,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,high,high|high|high
2024-03-01,139.61000061035156,140.0,137.97500610351562,138.0800018310547,28551500,136.95559692382812,GOOG,-0.012161947081759328,-0.012236508720009068,-0.012963561132567247,0.029620482934921144,0.015977422805317047,23911590.0,7324972.588696704,0.6334371827083596,138.98500061035156,131.5500030517578,-0.04729141579304541,2,49,0,1,2,10.8,10.45,0.3500000000000014,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,low,high|high|low
2024-03-04,136.5399932861328,136.6300048828125,132.86000061035156,134.1999969482422,43571500,133.10720825195312,GOOG,-0.028099687365008896,-0.028502038798732487,0.035320459023498785,0.10640833907622471,0.01692879769272683,23983360.0,7517437.703478786,2.605693691473539,139.97999572753906,131.5500030517578,-0.01974660176412979,1,47,1,1,2,10.4,10.5,-0.09999999999999964,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,low,high|high|low
2024-03-05,132.74000549316406,134.02000427246094,131.5500030517578,133.77999877929688,28447600,132.69061279296875,GOOG,-0.003129643654964487,-0.0031345512316537636,0.04365373292853092,0.10569591507453868,0.016654973856922512,23943020.0,7489777.428609308,0.6014304220568013,140.27999877929688,131.9499969482422,-0.013679188576415924,1,47,1,1,2,10.4,10.5,-0.09999999999999964,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,medium,high|high|medium
2024-03-06,134.24000549316406,134.74000549316406,131.9499969482422,132.55999755859375,23175200,131.4805450439453,GOOG,-0.009119459050943912,-0.00916129586461657,0.06193427025553633,0.1291490301183822,0.01660506856861999,24025895.0,7470674.449259316,-0.11387124492947791,142.19000244140625,132.66000366210938,0.0007544214345012179,1,47,1,1,2,10.4,10.5,-0.09999999999999964,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,medium,low,high|medium|low
2024-03-07,133.88999938964844,135.82000732421875,132.66000366210938,135.24000549316406,24107300,134.13870239257812,GOOG,0.020217320337424516,0.02001566375663922,0.06728771424951274,0.09982253365615534,0.017271308357071406,24159455.0,7445773.72519579,-0.007004644772310558,144.72999572753906,134.8000030517578,-0.003253493223412285,1,47,1,1,2,10.4,10.5,-0.09999999999999964,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,medium,high,high|medium|high
2024-03-08,135.03500366210938,138.98500061035156,134.8000030517578,136.2899932861328,26495200,135.18016052246094,GOOG,0.007763884577938862,0.0077339007202140465,0.04314333533253456,0.11358142012545813,0.01738945315517102,24572150.0,7328301.963907514,0.2624141321511011,144.72999572753906,137.07000732421875,0.005723193752371403,1,47,1,1,2,10.4,10.5,-0.09999999999999964,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,high,high|high|high
2024-03-11,137.07000732421875,139.97999572753906,137.07000732421875,138.94000244140625,22536400,137.80860900878906,GOOG,0.019443901135939523,0.019257283658600167,0.06866268258600328,0.0878795972400197,0.017322517155561698,24605085.0,7317026.671025615,-0.28272208002079563,152.92999267578125,138.2100067138672,-0.005254035660801959,1,43,1,1,2,9.6,10.25,-0.6500000000000004,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,medium,high,high|medium|high
2024-03-12,138.25,140.27999877929688,138.2100067138672,139.6199951171875,19019700,138.48304748535156,GOOG,0.004894146133817889,0.004882208733704905,0.059447094556845936,0.08652057193466844,0.017361569703932184,24694265.0,7232871.71259217,-0.784552142701603,152.92999267578125,140.00999450683594,0.0027932918155533226,1,43,1,1,2,9.6,10.25,-0.6500000000000004,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-03-13,140.05999755859375,142.19000244140625,140.00999450683594,140.77000427246094,19637000,139.6237030029297,GOOG,0.008236708175703544,0.008202971620424817,0.06329465179297,0.07934927775753797,0.01725842104331626,24769190.0,7168864.809342674,-0.71589995577983,152.92999267578125,141.1300048828125,0.0025573673327079494,1,43,1,1,2,9.6,10.25,-0.6500000000000004,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,high,high|low|high
2024-03-14,142.3000030517578,144.72999572753906,141.48500061035156,144.33999633789062,36117900,143.16461181640625,GOOG,0.025360460020445563,0.025044219082193453,0.03048364463702291,0.05487043348958598,0.01824838342866464,25742495.0,7328439.8290406,1.4157726940576234,152.92999267578125,141.1300048828125,-0.022239098908965915,1,43,1,1,2,9.6,10.25,-0.6500000000000004,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,high,high|high|high
2024-03-15,143.41000366210938,144.33999633789062,141.1300048828125,142.1699981689453,41039500,141.01231384277344,GOOG,-0.015033935319393343,-0.015148090504442378,0.06752483806117526,0.10079483727660943,0.017901200146669738,26458255.0,8088987.802105122,1.8026043995523515,152.92999267578125,147.00999450683594,0.03404372511941012,1,43,1,1,2,9.6,10.25,-0.6500000000000004,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,low,high|high|low
2024-03-18,149.3699951171875,152.92999267578125,148.13999938964844,148.47999572753906,47676700,147.27090454101562,GOOG,0.04438346795992332,0.04342672849495973,0.017982208013022527,0.04977101025251307,0.02014065356980533,27748835.0,9287841.94022516,2.14558614673377,152.55999755859375,147.00999450683594,-0.009900331782071059,1,45,1,1,2,10.0,10.2,-0.1999999999999993,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,high,high,high|high|high
2024-03-19,148.97999572753906,149.6199951171875,147.00999450683594,147.9199981689453,17748400,146.71548461914062,GOOG,-0.0037715353900019677,-0.003778665563046943,0.0255543457685794,0.05712545330477292,0.02018863250998003,27704975.0,9335142.880978826,-1.0665691063269525,153.1999969482422,147.6649932861328,-0.0017239378445722542,1,45,1,1,2,10.0,10.2,-0.1999999999999993,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-03-20,148.7899932861328,149.75999450683594,147.6649932861328,149.67999267578125,17730000,148.4611358642578,GOOG,0.011898286429302019,0.011828058333131622,0.015098943587740221,0.015098943587740221,0.020197712919967904,27769435.0,9257396.319033667,-1.0844771741443566,153.1999969482422,148.00999450683594,-0.011157123534624058,1,45,1,1,2,10.0,10.2,-0.1999999999999993,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,high,high|low|high
2024-03-21,150.32000732421875,151.30499267578125,148.00999450683594,148.74000549316406,19843900,147.52880859375,GOOG,-0.006279978812220199,-0.006299780826848304,0.023665381764650162,0.03496031165926761,0.020187661407269224,27610395.0,9369839.817564439,-0.828882366317634,153.1999969482422,148.8000030517578,0.00040337203427420754,1,45,1,1,2,10.0,10.2,-0.1999999999999993,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-03-22,150.24000549316406,152.55999755859375,150.08999633789062,151.77000427246094,19252900,150.53411865234375,GOOG,0.020371108426751716,0.020166392916376247,0.03116555046705849,0.02879353623356562,0.0206234198830675,27847070.0,9076972.998231944,-0.9468101317117517,157.0,148.8000030517578,-0.019569092291592205,1,45,1,1,2,10.0,10.2,-0.1999999999999993,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,high,high|low|high
2024-03-25,150.9499969482422,151.45599365234375,148.8000030517578,151.14999389648438,15114700,149.91917419433594,GOOG,-0.0040851970647869384,-0.004093564277900316,0.031227267028112626,0.04624548974809217,0.017460567786649152,26927155.0,9399112.355372781,-1.2567628254010272,157.0,150.1300048828125,-0.0067481909021472886,2,43,1,1,2,9.8,9.95,-0.14999999999999858,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-03-26,151.24000549316406,153.1999969482422,151.02999877929688,151.6999969482422,19312700,150.4646759033203,GOOG,0.003638789771533091,0.003632185392481572,0.03078443152862187,0.03928811360425177,0.01741638176655619,26774590.0,9501287.91302583,-0.7853556347629558,157.0,150.1300048828125,-0.010349321667853073,2,43,1,1,2,9.8,9.95,-0.14999999999999858,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-03-27,152.14500427246094,152.69000244140625,150.1300048828125,151.94000244140625,16622000,150.70272827148438,GOOG,0.0015821061172858197,0.0015808559058736855,0.0,0.05824661512783269,0.016560660273250153,26074255.0,9716038.031846607,-0.9728507617012206,157.0,151.3300018310547,-0.004014746614123599,2,43,1,1,2,9.8,9.95,-0.14999999999999858,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-03-28,152.0,152.6699981689453,151.3300018310547,152.25999450683594,21105600,151.02012634277344,GOOG,0.0021060422554164404,0.002103827657238777,0.011033810555502788,0.04551430569150039,0.016329497589236797,25355285.0,9512909.67587427,-0.44672819829012395,157.0,151.08099365234375,-0.00774333966260099,2,43,1,1,2,9.8,9.95,-0.14999999999999858,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,medium,medium,high|medium|medium
2024-04-01,151.8300018310547,157.0,151.64999389648438,156.5,24469800,155.22560119628906,GOOG,0.027847140720694608,0.02746646017966763,-0.0023003233888279073,-0.0010862502808006713,0.016640109682503155,25151200.0,9484471.62787681,-0.07184374910218777,156.65499877929688,151.08099365234375,-0.03462623864317094,1,46,1,1,2,10.2,9.9,0.29999999999999893,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,medium,high,high|medium|high
2024-04-02,154.75,155.99000549316406,153.4600067138672,155.8699951171875,17598100,154.60073852539062,GOOG,-0.004025590305511195,-0.004033714805434081,0.014563446099772337,0.0008340597092773017,0.014778930721148118,23852530.0,8562955.193531102,-0.7304055502620076,159.88999938964844,151.08099365234375,-0.030724331910341296,1,46,1,1,2,10.2,9.9,0.29999999999999893,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-04-03,154.9199981689453,156.5500030517578,154.1320037841797,156.3699951171875,17266200,155.09664916992188,GOOG,0.003207801473427141,0.0032026674546261295,0.008249719160988045,0.003261557725590336,0.014603330903822972,23293460.0,8612028.676425733,-0.6998652961408282,159.88999938964844,151.08099365234375,-0.033823633881167825,1,46,1,1,2,10.2,9.9,0.29999999999999893,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,low,medium,high|low|medium
2024-04-04,155.0800018310547,156.17999267578125,151.8800048828125,151.94000244140625,24184800,150.70272827148438,GOOG,-0.028330196419468434,-0.028739240486098595,0.05824661512783269,0.03633015785023219,0.01631534876482862,23343940.0,8614257.635204813,0.09761259015095707,161.1199951171875,151.08099365234375,-0.005653605207711965,1,46,1,1,2,10.2,9.9,0.29999999999999893,0,high,10-K,0001652044-24-000022,2024-01-31,2023-12-31,data\sec\sec-edgar-filings\GOOG\10-K\0001652044-24-000022\full-submission.txt,52668.0,3.0,5.696058327637275e-05,4.0,7.5947444368497e-05,2.0,3.79737221842485e-05,0.0,0.0,0.0,0.0,4.0,7.5947444368497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898686109212425e-05,14.0,0.0002658160552897395,6.400785380443117e-05,4.0,2024-01-31,medium,low,high|medium|low
